comments,duration,film_date,languages,main_speaker,num_speaker,published_date,speaker_occupation,title,views,Beautiful,Confusing,Courageous,Funny,Informative,Ingenious,Inspiring,Longwinded,Unconvincing,Fascinating,Jaw-dropping,Persuasive,OK,Obnoxious,Title_Length,Number_Question_marks
54,949,1412812800,28,Alejandro Aravena,1,1415289068,Urban architect,My architectural philosophy? Bring the community into the process,1652993,0.041982802225594334,0.008093070308548306,0.029337379868487612,0.0075872534142640375,0.13859382903388973,0.21143146181082448,0.3495194739504299,0.0030349013657056147,0.002529084471421345,0.0950935761254426,0.0278199291856348,0.06170966110268083,0.023267577137076383,0.0,9,0
77,683,1412726400,28,Haas&Hahn,1,1415377792,Favela painters,How painting can transform communities,1660815,0.2400224845418775,0.0016863406408094436,0.044969083754918496,0.0657672849915683,0.036537380550871267,0.08487914558740865,0.3440134907251265,0.0016863406408094436,0.0005621135469364812,0.11129848229342328,0.014052838673412027,0.02698145025295109,0.02585722315907813,0.0016863406408094436,5,1
47,882,1410998400,27,Ramanan Laxminarayan,1,1415636221,Drug-resistance economist,The coming crisis in antibiotics,956731,0.016336056009334892,0.012835472578763128,0.019836639439906645,0.008168028004667444,0.4900816802800466,0.015169194865810968,0.060676779463243874,0.01750291715285881,0.015169194865810968,0.09334889148191364,0.014002333722287048,0.17036172695449242,0.060676779463243874,0.005834305717619603,5,0
100,896,1412726400,28,Michael Green,1,1415721331,Social progress expert,What the Social Progress Index can reveal about your country,1132771,0.01868659903897491,0.0058729311265349705,0.02936465563267485,0.020822210357714897,0.3011211959423385,0.08862786972770956,0.200747463961559,0.004271222637479978,0.0069407367859049655,0.12493326214628935,0.0069407367859049655,0.1607047517351842,0.024025627335824883,0.0069407367859049655,10,0
320,1046,1413331200,29,Ethan Nadelmann,1,1415808033,Drug policy reformer,Why we need to end the War on Drugs,1593079,0.010946907498631636,0.005199781061850027,0.11548987411056374,0.010946907498631636,0.2222222222222222,0.021893814997263276,0.13026819923371644,0.00875752599890531,0.02681992337164751,0.1770662287903667,0.009852216748768471,0.22769567597153806,0.021893814997263276,0.010946907498631636,9,1
139,942,1410998400,26,Leana Wen,1,1415894749,"Emergency physician, public health advocate",What your doctor won’t disclose,1685861,0.09429941395844432,0.007458710708577517,0.2770378263185935,0.002397442727757059,0.14571124134256794,0.013052743740010656,0.19525839104954715,0.006393180607352157,0.01891315929675013,0.06366542354821524,0.007991475759190195,0.11640916355887054,0.018646776771443798,0.032765050612679814,5,2
27,1453,1412812800,26,Vincent Moon and Naná Vasconcelos,2,1415981736,Music icon,Hidden music rituals around the world,1019109,0.20689655172413796,0.032758620689655175,0.032758620689655175,0.029310344827586206,0.06724137931034482,0.03620689655172414,0.19655172413793104,0.04137931034482759,0.04655172413793104,0.14310344827586208,0.03793103448275862,0.017241379310344827,0.08448275862068966,0.027586206896551724,6,0
40,394,1381968000,37,David Grady,1,1416240355,Information security manager,How to save the world (or at least yourself) from bad meetings,2120569,0.032644178454842215,0.007616974972796519,0.010337323177366705,0.35255712731229605,0.1381936887921654,0.053318824809575616,0.11316648531011968,0.009793253536452664,0.008705114254624592,0.02883569096844396,0.003264417845484222,0.0957562568008705,0.1381936887921654,0.007616974972796519,12,0
112,481,1395273600,29,Will Marshall,1,1416326426,Space scientist,Tiny satellites show us the Earth as it changes in near-real-time,1701743,0.08999497234791352,0.003519356460532931,0.033182503770739065,0.004022121669180492,0.1935646053293112,0.1533433886375063,0.19607843137254904,0.0,0.0030165912518853697,0.1910507792860734,0.0930115635997989,0.017094017094017096,0.019105077928607345,0.0030165912518853697,11,0
45,1133,1412208000,28,Nancy Frates,1,1416412550,Mother + ALS Advocate,Meet the mom who started the Ice Bucket Challenge,1003222,0.15303430079155672,0.006156552330694811,0.15743183817062445,0.0017590149516270891,0.07827616534740545,0.0017590149516270891,0.4072119613016711,0.023746701846965697,0.0079155672823219,0.060686015831134574,0.043975373790677216,0.021108179419525062,0.02726473175021988,0.009674582233948988,9,1
108,301,1413244800,35,Joe Landolina,1,1416500289,medical inventor,This gel can make you stop bleeding instantly,1682547,0.013093901982790871,0.0007482229704451926,0.009726898615787506,0.0029928918817807705,0.1537598204264871,0.30228208005985785,0.0718294051627385,0.0014964459408903852,0.01421623643845866,0.21922933034044145,0.16573138795361014,0.02543958099513655,0.01870557426112982,0.0007482229704451926,8,0
170,368,1410220800,37,Rosie King,1,1416585618,Storytelling activist,How autism freed me to be myself,2226171,0.13396172522136532,0.005998286203941731,0.21308197657812053,0.05255641245358469,0.12339331619537275,0.011425307055127109,0.2913453299057412,0.011996572407883462,0.013139103113396172,0.0768351899457298,0.015138531848043415,0.024850042844901457,0.02199371608111968,0.004284490145672665,7,1
103,995,1412899200,28,Mark Plotkin,1,1416844254,Amazonian ethnobotanist,What the people of the Amazon know that you don't,1454878,0.06210392902408113,0.0042247570764681035,0.06759611322348964,0.004647232784114913,0.2733417828474863,0.008449514152936205,0.2213772708069286,0.0038022813688212928,0.0076045627376425855,0.2323616392057457,0.01605407689057879,0.07900295732995352,0.01098436839881707,0.008449514152936205,10,0
152,848,1414800000,29,Emily Balcetis,1,1416931592,Psychologist,Why some people find exercise harder than others,3143653,0.019400352733686062,0.013756613756613757,0.012345679012345678,0.0109347442680776,0.29594356261022925,0.016931216931216932,0.2070546737213404,0.03527336860670194,0.07336860670194004,0.090652557319224,0.009523809523809523,0.0980599647266314,0.1058201058201058,0.0109347442680776,8,1
83,937,1407801600,31,Pico Iyer,1,1417017632,Global author,The art of stillness,2649262,0.2328519855595668,0.0046415678184631255,0.018050541516245487,0.0038679731820526046,0.05337802991232594,0.01598762248581743,0.3927282104177411,0.01882413615265601,0.0110881897885508,0.093089221248066,0.004383702939659618,0.11062403300670448,0.03661681279009799,0.0038679731820526046,4,1
87,875,1413244800,26,Oren Yakobovich,1,1417449935,Human-rights activist,Hidden cameras that film injustice in the world’s most dangerous places,1104834,0.018917155903457272,0.015003261578604044,0.3091976516634051,0.0006523157208088715,0.1689497716894977,0.03783431180691455,0.1917808219178082,0.009784735812133072,0.03587736464448793,0.08284409654272668,0.02217873450750163,0.06588388780169603,0.028701891715590344,0.012393998695368558,11,0
38,1024,1395273600,26,Ben Saunders,1,1417534901,Arctic explorer,To the South Pole and back — the hardest 105 days of my life,1051196,0.1288723667905824,0.0037174721189591076,0.21933085501858735,0.026022304832713755,0.04089219330855018,0.006195786864931847,0.28872366790582404,0.013630731102850062,0.006195786864931847,0.16728624535315986,0.05452292441140025,0.0037174721189591076,0.03593556381660471,0.004956629491945477,14,0
84,767,1413763200,31,Rainer Strack,1,1417622672,Human resources expert,The workforce crisis of 2030 -- and how to start solving it now,1568869,0.05734144222415291,0.00477845351867941,0.00999131190269331,0.08079930495221546,0.3523023457862728,0.00999131190269331,0.16941789748045175,0.006081668114682885,0.01216333622936577,0.07558644656820157,0.04778453518679409,0.1368375325803649,0.03431798436142485,0.002606429192006951,13,0
155,897,1410825600,30,Barbara Natterson-Horowitz,1,1417708809,Cardiologist,What veterinarians know that physicians don't,1469248,0.05048683736025965,0.00576992426974396,0.08330328164442842,0.009015506671474938,0.2412549585286693,0.04579877389109268,0.19401370357014064,0.03534078615218175,0.010457987738910927,0.18896501983411468,0.01298232960692391,0.07933645870897944,0.039307609087630715,0.003966822935448972,6,1
48,590,1413849600,39,Aakash Odedra,1,1417795235,Choreographer,"A dance in a hurricane of paper, wind and light",817014,0.4246987951807229,0.03112449799196787,0.017068273092369482,0.0050200803212851405,0.001004016064257028,0.056224899598393566,0.0893574297188755,0.0572289156626506,0.03815261044176707,0.10542168674698796,0.050200803212851405,0.006024096385542169,0.09236947791164657,0.026104417670682733,10,0
42,862,1412640000,24,Jose Miguel Sokoloff,1,1418056117,Anti-guerrilla creative,How Christmas lights helped guerrillas put down their guns,755399,0.1996215704824976,0.006622516556291391,0.11920529801324505,0.005676442762535478,0.0946073793755913,0.07000946073793755,0.31882686849574265,0.006622516556291391,0.014191106906338697,0.08987701040681173,0.01892147587511826,0.043519394512772,0.012298959318826871,0.0,9,0
113,365,1413244800,32,Anastasia Taylor-Lind,1,1418140258,Documentary photographer,Fighters and mourners of the Ukrainian revolution,695961,0.2263565891472868,0.027906976744186046,0.18914728682170545,0.006201550387596899,0.16899224806201552,0.006201550387596899,0.10542635658914727,0.02015503875968992,0.06821705426356589,0.0372093023255814,0.02325581395348837,0.0372093023255814,0.05116279069767442,0.03255813953488372,7,0
145,1086,1408060800,30,Thomas Hellum,1,1418227984,Slow television advocate,The world's most boring television ... and why it's hilariously addictive,2065196,0.1337958374628345,0.0016518004625041295,0.02576808721506442,0.2315824248430789,0.05417905517013544,0.14139411959035347,0.12454575487281135,0.007598282127518995,0.003303600925008259,0.21704658077304265,0.028410967955071025,0.01288404360753221,0.016518004625041296,0.0013214403700033035,11,1
386,354,1413244800,32,Catherine Crump,1,1418313730,Attorney + privacy advocate,The small and surprisingly dangerous detail the police track about you,1824724,0.004798464491362764,0.008157389635316698,0.08301343570057583,0.0028790786948176585,0.4644913627639156,0.01583493282149712,0.011036468330134356,0.007677543186180422,0.08637236084452975,0.07245681381957772,0.06957773512476008,0.08685220729366602,0.05998080614203455,0.02687140115163148,11,0
65,328,1413158400,32,Dave Troy,1,1418400642,Technologist,Social maps that reveal a city's intersections — and separations,1307615,0.03436988543371522,0.05237315875613748,0.009819967266775776,0.022913256955810143,0.3044189852700491,0.040916530278232416,0.10638297872340426,0.004909983633387889,0.06710310965630115,0.132569558101473,0.006546644844517185,0.05073649754500818,0.15875613747954173,0.008183306055646482,10,1
164,1069,1416009600,25,Vern? Myers,1,1418659182,Diversity advocate,How to overcome our biases? Walk boldly toward them,1569991,0.18506006006006007,0.011636636636636636,0.16478978978978978,0.017642642642642644,0.07957957957957958,0.011636636636636636,0.2436186186186186,0.011636636636636636,0.037162162162162164,0.034909909909909914,0.011636636636636636,0.15465465465465467,0.014639639639639641,0.0213963963963964,9,0
249,1185,1417392000,26,Jeremy Howard,1,1418745013,Data scientist,The wonderful and terrifying implications of computers that can learn,2183690,0.02451768488745981,0.0068327974276527325,0.0044212218649517685,0.005627009646302251,0.30064308681672025,0.05787781350482315,0.0767684887459807,0.010852090032154342,0.01045016077170418,0.2620578778135048,0.1467041800643087,0.0655144694533762,0.024115755627009645,0.003617363344051447,10,1
203,620,1415664000,41,Carol Dweck,1,1418832726,Psychologist,The power of believing that you can improve,6569493,0.10808225729316116,0.005260640841702535,0.02570540411286466,0.004662840746054519,0.19273075083692007,0.031324725011956,0.3681252989000478,0.013988522238163558,0.010401721664275464,0.07592061214729795,0.012553802008608322,0.1012673362027738,0.041128646580583454,0.008847441415590627,8,1
35,815,1412553600,22,Bruno Torturra,1,1418918463,Livestreaming activist,Got a smartphone? Start broadcasting,1278162,0.02784503631961259,0.021791767554479417,0.1815980629539952,0.01694915254237288,0.2481840193704601,0.05447941888619855,0.18523002421307505,0.02784503631961259,0.03268765133171913,0.04479418886198548,0.012106537530266344,0.05205811138014528,0.0847457627118644,0.009685230024213077,5,0
43,322,1412553600,34,Mundano,1,1419005928,Graffiti artist + activist,Trash cart superheroes,966645,0.14398422090729784,0.0,0.12623274161735698,0.0641025641025641,0.1124260355029586,0.10157790927021697,0.2406311637080868,0.003944773175542407,0.015779092702169626,0.09763313609467457,0.01282051282051282,0.026627218934911243,0.05325443786982249,0.0009861932938856016,3,0
86,412,1416009600,34,Erin McKean,1,1419270433,Dictionary editor,"Go ahead, make up new words!",1545629,0.046044864226682414,0.005312868949232586,0.011806375442739079,0.3412042502951594,0.13282172373081466,0.06316410861865407,0.1741440377804014,0.0059031877213695395,0.015938606847697757,0.0885478158205431,0.007083825265643448,0.04132231404958678,0.0602125147579693,0.006493506493506494,6,0
102,798,1415836800,30,Michael Rubinstein,1,1419352274,"Research scientist, Google","See invisible motion, hear silent sounds",1948196,0.030353331752430636,0.0018970832345269147,0.0040313018733696936,0.04624140384159355,0.08679155797960636,0.23381550865544226,0.14346691961109795,0.003557031064737965,0.0007114062129475932,0.21105050984111928,0.21863884277922693,0.004268437277685559,0.014228124258951862,0.0009485416172634576,6,0
31,345,1412553600,31,Asha de Vos,1,1420473578,Protector of whales,Why you should care about whale poo,1266639,0.1224307417336908,0.0071492403932082215,0.017873100983020553,0.01876675603217158,0.3297587131367292,0.0053619302949061655,0.19749776586237716,0.00804289544235925,0.008936550491510277,0.0902591599642538,0.015192135835567468,0.12779267202859695,0.04736371760500447,0.0035746201966041107,7,0
71,440,1415577600,33,Daniele Quercia,1,1420560134,Map researcher,Happy maps,2084303,0.2001627339300244,0.0008136696501220504,0.00854353132628153,0.0353946297803092,0.08055329536208299,0.11350691619202605,0.3148901545972335,0.0032546786004882017,0.008136696501220505,0.13303498779495526,0.004068348250610253,0.06265256305939787,0.03376729048006509,0.0012205044751830757,2,1
65,277,1395187200,39,Aziz Abu Sarah,1,1420646382,Entrepreneur + educator,"For more tolerance, we need more ... tourism?",1301734,0.15543695797198132,0.01134089392928619,0.12875250166777852,0.02935290193462308,0.07738492328218813,0.03535690460306872,0.3475650433622415,0.00066711140760507,0.01134089392928619,0.05537024683122081,0.00733822548365577,0.07004669779853236,0.059372915276851235,0.01067378252168112,8,0
18,520,1416009600,27,Fredy Peccerelli,1,1420732610,Forensic anthropologist,"A forensic anthropologist who brings closure for the ""disappeared""",712971,0.01692047377326565,0.001692047377326565,0.23011844331641285,0.0,0.2571912013536379,0.01692047377326565,0.13874788494077833,0.01015228426395939,0.001692047377326565,0.13028764805414553,0.06598984771573604,0.0338409475465313,0.0964467005076142,0.0,8,0
